Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
iExec RLC,RLC,1.18802,1449250.0,95125703.7835,,,
Decentraland,MANA,0.0890759,15910900.0,93542300.0795,,,
PayPie,PPP,1.12914,167838.0,93154050.0,,,
Aragon,ANT,3.46747,347668.0,92581506.9349,,,
Metal,MTL,4.15576,17305100.0,92434342.8567,,,
Skycoin,SKY,11.6944,695275.0,90360243.1424,,,
WAX,WAX,0.180057,4205630.0,88759915.1318,,,
NavCoin,NAV,1.3703,440528.0,85723389.8877,,,
SaluS,SLS,83.9549,8731500.0,84813936.4854,,,
Dynamic Tradi...,DTR,0.0691942,38997.2,82287746.0197,,,
Ubiq,UBQ,2.01869,168843.0,80654587.0494,,,
DigitalNote,XDN,0.0114939,3060650.0,79274860.3436,,,
Nuls,NULS,3.35336,4923910.0,79021533.7095,,,
Credits,CS,0.570259,2860800.0,77701272.3141,,,
Arcblock,ABT,0.83411,29022900.0,76968932.8449,,,
BLOCKv,VEE,0.0502138,403934.0,75068185.2891,,,
ZenCash,ZEN,21.9565,1226130.0,74696013.0,,,
Po.et,POE,0.0330999,1192430.0,74038318.6925,,,
SpaceChain,SPC,0.142821,689432.0,73551630.5307,,,
Pura,PURA,0.409357,286207.0,70844362.2358,,,
SophiaTX,SPHTX,0.364836,102885.0,69958678.7864,,,
Asch,XAS,0.749034,1538370.0,69926317.0003,,,
Oyster,PRL,0.975262,737750.0,69503924.9997,,,
BridgeCoin,BCO,2.56739,21108.1,69319530.0,,,
Time New Bank,TNB,0.029823,3604080.0,67448268.8713,,,
Fusion,FSN,2.43322,505942.0,67128160.004,,,
AdEx,ADX,0.903551,10607800.0,66348383.3193,,,
Edgeless,EDG,0.80487,721396.0,66036586.1641,,,
High Performa...,HPB,2.95678,3495600.0,65689598.548,,,
DEW,DEW,0.633676,159089.0,65423595.3427,,,
ION,ION,3.21844,1005860.0,65420058.3659,,,
Envion,EVN,0.6045,147030.0,64693476.2698,,,
MediBloc,MED,0.0217193,1000400.0,64427786.1831,,,
POA Network,POA,0.354393,2216200.0,62629238.2061,,,
ETHLend,LEND,0.0578317,3169700.0,62484440.9326,,,
CRYPTO20,C20,1.56462,4104420.0,61809847.5351,,,
Bluzelle,BLZ,0.37231,6838920.0,61431150.0,,,
Telcoin,TEL,0.00227014,311715.0,60974546.1041,,,
Jibrel Network,JNT,0.397995,8417290.0,59699250.0,,,
Bibox Token,BIX,0.564533,6891440.0,59489395.7607,,,
Simple Token,OST,0.20035,1859320.0,57804131.1096,,,
Peercoin,PPC,2.33251,358660.0,57504916.4233,,,
VIBE,VIBE,0.287017,3782890.0,57378689.7191,,,
SONM,SNM,0.159181,1415590.0,57241487.6,,,
MediShares,MDS,0.116936,27586900.0,56539942.5122,,,
BitBay,BAY,0.0559686,413486.0,56532589.2122,,,
Ambrosus,AMB,0.387969,536567.0,56096815.9798,,,
Red Pulse,RPX,0.101701,4911880.0,55259085.7985,,,
Wings,WINGS,0.611168,2663710.0,54826862.4629,,,
SpankChain,SPANK,0.182618,268818.0,54793323.0645,,,
Streamr DATAcoin,DATA,0.0804368,330572.0,54468142.2117,,,
Feathercoin,FTC,0.277141,337632.0,53887351.4682,,,
Quantum Resis...,QRL,1.02529,364087.0,53315080.0,,,
Burst,BURST,0.0293393,749878.0,52820710.0222,,,
Ripio Credit ...,RCN,0.107008,8997750.0,52298341.8007,,,
IoT Chain,ITC,1.04511,15844100.0,50795093.6778,,,
Melon,MLN,84.7103,320016.0,50775353.82,,,
Experience Po...,XP,0.000231292,220346.0,50684573.5341,,,
Eidoo,EDO,1.70851,856865.0,49993499.2074,,,
Wagerr,WGR,0.272268,46002.8,49825044.0,,,
OriginTrail,TRAC,0.193284,386039.0,49192248.0406,,,
BlockMason Cr...,BCPT,0.70533,4401260.0,49103081.3669,,,
Ink,INK,0.104294,23608600.0,48383084.4946,,,
DeepBrain Chain,DBC,0.0537049,5694360.0,48334410.0,,,
UTRUST,UTK,0.165586,2023000.0,47311270.4821,,,
SingularDTV,SNGLS,0.0773906,711799.0,46434360.0,,,
Universa,UTNP,0.0272714,271084.0,46317452.1065,,,
CloakCoin,CLOAK,9.0376,517745.0,46131980.7023,,,
Einsteinium,EMC2,0.21211,1816080.0,45945746.5229,,,
INS Ecosystem,INS,1.6333,9082060.0,45745431.7202,,,
MobileGo,MGO,0.466148,189673.0,45695964.9558,,,
Bread,BRD,0.611802,606357.0,45510971.709,,,
XTRABYTES,XBY,0.105394,124691.0,45319420.0,,,
SmartMesh,SMT,0.0316563,17039300.0,44753039.7755,,,
LBRY Credits,LBC,0.288878,432663.0,44391474.6535,,,
TaaS,TAAS,5.40073,298367.0,43994350.7893,,,
Counterparty,XCP,16.734,524743.0,43793769.1755,,,
Viacoin,VIA,1.90226,2523070.0,43747010.643,,,
HTMLCOIN,HTML,0.000659052,219452.0,43233186.7466,,,
Metaverse ETP,ETP,1.15065,1687730.0,43227923.3784,,,
WaBi,WABI,0.947042,807186.0,42851787.4894,,,
AppCoins,APPC,0.426028,2380690.0,42625938.3667,,,
Gulden,NLG,0.105537,76649.5,41548861.53,,,
WePower,WPR,0.116193,7995380.0,41329357.444,,,
Etherparty,FUEL,0.0849702,671084.0,41228157.291,,,
CyberMiles,CMT,0.0921564,9274370.0,41027822.7494,,,
DATA,DTA,0.00961674,8052610.0,40912850.6222,,,
Modum,MOD,2.16294,327754.0,39508694.628,,,
Gifto,GTO,0.247291,5403800.0,39037685.3014,,,
Delphy,DPY,1.05008,9338010.0,38986227.3515,,,
Decision Token,HST,1.22452,173071.0,38938560.027,,,
Mobius,MOBI,0.102277,236811.0,38523399.373,,,
Refereum,RFR,0.0165246,2118540.0,38488388.8646,,,
NAGA,NGC,0.663131,746912.0,38244315.1703,,,
AirSwap,AST,0.248523,2308220.0,37278450.0,,,
Groestlcoin,GRS,0.526941,607975.0,36679490.3364,,,
district0x,DNT,0.060629,1364080.0,36377400.0,,,
Synereo,AMP,0.358056,669188.0,36066466.7116,,,
KickCoin,KICK,0.0803448,457848.0,35740703.1687,,,
Cobinhood,COB,0.0996851,276649.0,35721608.514,,,
Crown,CRW,2.01287,197757.0,35324119.1286,,,
Trinity Netwo...,TNC,0.105708,4743240.0,35235999.9648,,,
adToken,ADT,0.0584355,771211.0,35061300.0,,,
Lunyr,LUN,15.1739,1639770.0,34867392.8283,,,
indaHash,IDH,0.0870237,75574.0,34803932.9823,,,
Cofound.it,CFI,0.106236,2769790.0,34526700.0,,,
Humaniq,HMQ,0.211992,712224.0,34525641.232,,,
Aeon,AEON,2.17731,89893.9,33946285.4648,,,
Game.com,GTC,0.0613468,2338720.0,33584358.5655,,,
Bottos,BTO,0.0937008,646569.0,33303095.8202,,,
ATMChain,ATM,0.00701465,805795.0,32690271.4006,,,
Bankex,BKX,0.468593,435398.0,32361134.9497,,,
Hive Project,HVN,0.0859237,75249.0,32221387.5,,,
QLINK,QLC,0.134124,737380.0,32189760.0,,,
DECENT,DCT,0.621291,608877.0,31876011.3409,,,
TokenCard,TKN,1.27599,167069.0,31629809.2188,,,
Tierion,TNT,0.0733984,2138320.0,31449839.6112,,,
bitCNY,BITCNY,0.177256,18925800.0,31435110.808,,,
CPChain,CPC,0.138446,2721610.0,31387902.8829,,,
Unobtanium,UNO,156.671,49125.1,31073999.4745,,,
Unikoin Gold,UKG,0.221035,565844.0,31044543.5395,,,
Crypterium,CRPT,0.424448,43035.7,30891994.7901,,,
Triggers,TRIG,0.960212,4197360.0,30828160.7923,,,
Centra,CTR,0.453153,933425.0,30814404.0,,,
Viberate,VIB,0.186212,5168430.0,30755978.2334,,,
Blox,CDT,0.0460163,412315.0,30194655.4224,,,
Flash,FLASH,0.0334082,16643.5,30067380.0,,,
Shift,SHIFT,2.53199,343980.0,29904557.8351,,,
SIBCoin,SIB,1.80546,133359.0,29780277.2513,,,
U.CASH,UCASH,0.0160433,125186.0,29594729.6315,,,
Medicalchain,MTN,0.159885,14960800.0,29578725.0,,,
ECC,ECC,0.00118262,35123.2,29565500.0,,,
Presearch,PRE,0.189888,50429.8,29432640.0,,,
ZClassic,ZCL,8.396,2337560.0,29414966.2,,,
Namecoin,NMC,1.96086,139862.0,28896017.304,,,
Datum,DAT,0.0346862,2594620.0,28835870.9806,,,
Safe Exchange...,SAFEX,0.018198,24211.5,28082381.8228,,,
I/O Coin,IOC,1.68167,40504.2,27893408.7185,,,
Pepe Cash,PEPECASH,0.0394644,99429.7,27699431.2848,,,
Soarcoin,SOAR,0.0256098,64318.7,27683262.1935,,,
Steem Dollars,SBD,2.59589,2492170.0,27387704.5937,,,
PotCoin,POT,0.123667,185109.0,27150645.5199,,,
Blockport,BPT,0.519176,272755.0,26987253.1045,,,
Spectre.ai Di...,SXDT,0.328814,117549.0,26986921.953,,,
Everex,EVX,1.61684,2494660.0,26677860.0,,,
Dimecoin,DIME,4.90579e-05,21011.3,26446953.9887,,,
WhiteCoin,XWC,0.105501,97470.6,26247093.4191,,,
Bean Cash,BITB,0.0108829,902739.0,26194193.4877,,,
Numeraire,NMR,20.062,508780.0,25804876.0442,,,
Zeepin,ZPT,0.0877067,238618.0,25770664.7767,,,
LEOcoin,LEO,0.259168,5729.79,25760449.229,,,
Voxels,VOX,0.122565,1602680.0,25738650.0,,,
Lykke,LKK,0.0925068,14313.8,25707046.1621,,,
Mercury,MER,0.254772,797332.0,25477200.0,,,
Ormeus Coin,ORME,1.45846,2654600.0,24836583.6277,,,
Zap,ZAP,0.228389,35334.1,24696936.6279,,,
Swarm,SWM,0.481571,5967.62,24614709.6009,,,
Nimiq,NET,2.33943,260913.0,24564015.0,,,
VeriCoin,VRC,0.793145,613388.0,24477052.0197,,,
Diamond,DMD,9.05759,19563.2,24337867.5914,,,
COSS,COSS,0.361594,791095.0,23520675.4911,,,
Internet Node...,INT,0.156307,397035.0,23446050.0,,,
DeepOnion,ONION,2.06484,77121.4,23316077.8114,,,
Grid+,GRID,0.592215,4864.04,23236438.5176,,,
STK,STK,0.0695908,4195480.0,23154774.1146,,,
ColossusCoinXT,COLX,0.00212114,35738.0,22748672.7208,,,
BlackCoin,BLK,0.295703,301836.0,22685705.168,,,
Monetha,MTH,0.104213,307676.0,22620241.1589,,,
Blackmoon,BMC,1.06514,725220.0,22508961.7824,,,
Bloom,BLT,0.568245,2879890.0,22443727.6488,,,
SunContract,SNC,0.194542,5814380.0,22396685.1321,,,
SwissBorg,CHSB,0.038757,266262.0,22317099.647,,,
IHT Real Esta...,IHT,0.0996173,860930.0,22285110.7238,,,
DADI,DADI,0.292264,1067910.0,22278678.3251,,,
Zeusshield,ZSC,0.0191152,26811.0,22043089.8071,,,
Dai,DAI,1.00671,3033700.0,21777809.8503,,,
Cappasity,CAPP,0.0656802,73130.7,21673947.0259,,,
Agrello,DLT,0.251716,6536890.0,21642257.9961,,,
LinkEye,LET,0.0359131,9092530.0,21547860.0,,,
Maecenas,ART,0.713269,3623.77,21505167.4456,,,
Aeron,ARN,1.65269,1210510.0,21484970.0,,,
WeTrust,TRST,0.232004,257612.0,21378588.59,,,
Odyssey,OCN,0.01063,7984070.0,21260000.0,,,
FairCoin,FAIR,0.392751,13682.7,20891930.5037,,,
NewYorkCoin,NYC,0.000157894,17741.0,20871291.5398,,,
Mooncoin,MOON,9.32517e-05,11883.6,20862504.7924,,,
Tao,XTO,0.633163,7160.21,20785164.4318,,,
YOYOW,YOYOW,0.0830643,969605.0,20766074.9259,,,
Uquid Coin,UQC,2.07449,81793.3,20744900.0,,,
DomRaider,DRT,0.0349823,81479.4,20692030.45,,,
Mintcoin,MINT,0.000826228,82946.9,20612125.4029,,,
Selfkey,KEY,0.0109069,100543.0,20584318.3766,,,
Elastic,XEL,0.228128,107974.0,20433453.0197,,,
Hi Mutual Soc...,HMC,0.0502814,604118.0,20293573.04,,,
Matchpool,GUP,0.269937,4068230.0,20245275.0,,,
Energo,TSL,0.0347574,945407.0,20229815.7552,,,
Blocktix,TIX,0.501136,4329040.0,20045440.0,,,
Qbao,QBT,0.306005,2854530.0,19997856.075,,,
Lamden,TAU,0.140258,223810.0,19946893.6045,,,
Zoin,ZOI,1.14287,26789.7,19777593.924,,,
Omni,OMNI,34.9476,114429.0,19595650.9545,,,
QunQun,QUN,0.0337892,7220420.0,19443786.4038,,,
NoLimitCoin,NLC2,0.0942449,248911.0,19377065.2512,,,
Trade Token,TIO,0.229219,342514.0,19319846.2674,,,
Expanse,EXP,2.4361,229847.0,19260772.5886,,,
GridCoin,GRC,0.0491971,27351.5,19202255.548,,,
Paragon,PRG,0.295707,103500.0,19202209.7362,,,
BitConnect,BCC,2.05537,21421.4,19137848.0381,,,
SwftCoin,SWFTC,0.0108123,7456270.0,18921525.0,,,
ICOS,ICOS,32.6118,53089.6,18908258.6477,,,
ATN,ATN,0.867551,153594.0,18848227.5445,,,
EncrypGen,DNA,0.303564,71173.8,18802701.0888,,,
Pascal Coin,PASC,1.00507,46164.4,18742545.36,,,
Moeda Loyalty...,MDA,0.931544,839804.0,18285172.8431,,,
Mothership,MSP,0.129805,186764.0,18172700.0,,,
Restart Energ...,MWAT,0.0439172,118951.0,18137803.6,,,
LATOKEN,LA,0.232665,455348.0,18110504.9317,,,
HempCoin,THC,0.0780023,98184.5,17977873.3626,,,
FlorinCoin,FLO,0.125277,247573.0,17874254.9692,,,
PoSW Coin,POSW,0.399845,47167.4,17633164.5,,,
FirstBlood,1ST,0.205758,283070.0,17604319.1973,,,
Radium,RADS,5.07178,294280.0,17562543.5082,,,
InsurePal,IPL,0.0871278,22884.4,17512687.8,,,
Propy,PRO,1.00148,8118080.0,17452582.0408,,,
E-Dinar Coin,EDR,0.0196792,38029.9,17439942.9479,,,
Electra,ECA,0.000730284,81177.3,17245395.4999,,,
True Chain,TRUE,0.688947,11571600.0,17223675.0,,,
Covesting,COV,0.983655,99021.6,17213962.5,,,
OAX,OAX,0.688287,1520730.0,17213541.3657,,,
Aurora DAO,AURA,0.168431,15555.4,17164385.5011,,,
Waves Communi...,WCT,1.71651,29080.8,17112912.9465,,,
CanYaCoin,CAN,0.430899,263576.0,17082062.0912,,,
Primecoin,XPM,0.746129,192027.0,17042708.7173,,,
SolarCoin,SLR,0.404439,41157.7,16957806.0146,,,
All Sports,SOC,0.0385421,2029200.0,16956653.9256,,,
ALQO,ALQO,0.537627,107772.0,16510132.6897,,,
carVertical,CV,0.00313601,130278.0,16477843.1909,,,
Rivetz,RVT,0.623144,4927.2,16354082.8796,,,
bitUSD,BITUSD,1.15765,1466300.0,16044565.94,,,
Neumark,NEU,0.554915,124051.0,15941226.7548,,,
iXledger,IXT,0.445524,70754.6,15940333.6191,,,
B2BX,B2B,0.957065,186951.0,15630917.5088,,,
BitClave,CAT,0.03068,1771910.0,15382780.3681,,,
Bodhi,BOT,0.383866,1806770.0,15354640.0,,,
Divi,DIVX,2.97351,75980.8,15293376.3031,,,
MonetaryUnit,MUE,0.120249,334729.0,15219822.2497,,,
Rialto,XRL,0.205106,15498.0,14961813.7533,,,
MyBit Token,MYB,5.31335,110575.0,14874596.8637,,,
BitSend,BSD,0.798582,189748.0,14740486.0951,,,
AsiaCoin,AC,0.010699,35153.3,14545947.0318,,,
SHIELD,XSH,0.0300966,31045.3,14498154.8189,,,
Energycoin,ENRG,0.118878,5480.06,14467935.3571,,,
Boolberry,BBR,1.28023,6706.12,14350928.362,,,
OKCash,OK,0.190297,753915.0,14063708.3465,,,
FidentiaX,FDX,0.13314,73978.7,13979700.0,,,
Databits,DTB,0.614325,10856.1,13974547.4568,,,
Target Coin,TGT,0.0146376,1224.15,13941287.7871,,,
Snovio,SNOV,0.0342635,1816590.0,13876595.3849,,,
Swarm City,SWT,1.70087,84809.8,13862191.255,,,
Clams,CLAM,4.74361,582939.0,13822776.1384,,,
PRIZM,PZM,0.906793,16501.3,13816419.962,,,
Auroracoin,AUR,1.5934,37049.3,13795878.8993,,,
BitDegree,BDG,0.0389023,23480.6,13766325.714,,,
Rubycoin,RBY,0.540724,62682.2,13733478.1512,,,
Olympus Labs,MOT,0.368231,1071250.0,13708521.3642,,,
Incent,INCNT,0.296421,93564.0,13640287.1814,,,
FedoraCoin,TIPS,3.07708e-05,2841.66,13636639.5088,,,
DraftCoin,DFT,1.76535,506316.0,13602082.0766,,,
Phore,PHR,1.91455,40958.0,13477190.1832,,,
EarthCoin,EAC,0.00114095,26352.5,13466913.1871,,,
Universal Cur...,UNIT,1.01297,33509.2,13380662.7057,,,
ToaCoin,TOA,0.00565756,4416.43,13352518.6764,,,
Myriad,XMY,0.00852236,27471.1,13287946.5295,,,
InvestFeed,IFT,0.0687135,14961.1,13150476.0029,,,
LoMoCoin,LMC,0.0570572,52457.9,12998838.4782,,,
EZToken,EZT,1.13014,1958120.0,12996610.0,,,
ALIS,ALIS,0.335915,43432.7,12945709.636,,,
Spectrecoin,XSPEC,0.61598,44661.5,12803306.9749,,,
Musicoin,MUSIC,0.019048,46443.8,12741669.0759,,,
Exchange Union,XUC,6.33687,430593.0,12673740.0,,,
Etheroll,DICE,1.80721,10936.6,12653402.4671,,,
NeosCoin,NEOS,3.32821,142438.0,12395726.9949,,,
AirToken,AIR,0.0117481,205385.0,12335505.0,,,
Everus,EVR,0.230262,1033560.0,12291364.5273,,,
Golos,GOLOS,0.0986018,15510.3,12277786.8308,,,
Hedge,HDG,3.29198,605.991,12212173.7338,,,
Quantum,QAU,0.161005,2746.44,12153865.992,,,
Stox,STX,0.288576,849142.0,12150593.4805,,,
ProChain,PRA,0.244743,718680.0,12130135.9886,,,
aXpire,AXP,0.0471972,90031.9,12098441.4536,,,
Xaurum,XAUR,0.0941553,22726.5,11970354.6666,,,
Open Trading ...,OTN,3.32801,64770.7,11955474.2681,,,
Hubii Network,HBT,0.884146,3903.95,11950487.0309,,,
GoByte,GBX,12.2294,224547.0,11902894.9642,,,
Russian Miner...,RMC,7865.28,1477.71,11852976.96,,,
Remme,REM,0.0197271,176659.0,11842097.4466,,,
Patientory,PTOY,0.167475,420605.0,11723250.0,,,
Hydro Protocol,HOT,0.0508923,118744.0,11713845.1173,,,
Chronobank,TIME,16.386,1066600.0,11635908.5178,,,
Hacken,HKN,2.85038,154207.0,11606667.401,,,
BitDice,CSNO,0.1646,979.464,11522000.0,,,
Payfair,PFR,0.12892,49012.7,11473839.653,,,
Pluton,PLU,13.3057,3724.47,11309838.3471,,,
eBitcoin,EBTC,0.594879,250129.0,11241503.4178,,,
OracleChain,OCT,0.374544,24764.8,11236320.0,,,
HelloGold,HGT,0.0425464,58911.5,11191177.6051,,,
TransferCoin,TX,1.74168,503839.0,11098693.8238,,,
FoldingCoin,FLDC,0.019233,24460.0,11073669.3582,,,
Solaris,XLR,10.2202,71711.4,11057261.9725,,,
NVO,NVST,0.735627,4631.13,11034405.0,,,
Syndicate,SYNX,0.563543,170128.0,11006924.636,,,
Hackspace Cap...,HAC,0.0338348,581065.0,10972921.0623,,,
BlockCAT,CAT,1.48032,12884.2,10895334.4843,,,
CoinFi,COFI,0.0635536,57930.4,10834018.6127,,,
Nexium,NXC,0.161465,44326.2,10740788.8031,,,
Measurable Da...,MDT,0.0680552,183043.0,10732991.5452,,,
Dynamic,DYN,2.22425,75208.5,10711626.5358,,,
ATBCoin,ATB,0.260463,2450990.0,10693353.0508,,,
Gambit,GAM,8.88952,1218.63,10669907.277,,,
Bismuth,BIS,1.28937,21194.4,10654766.8036,,,
Mysterium,MYST,0.54705,160379.0,10628647.6977,,,
E-coin,ECN,30.2682,3158.71,10604865.529,,,
LockChain,LOC,1.13359,32769.1,10534413.3279,,,
Stealthcoin,XST,0.368758,270328.0,10443129.6361,,,
DecentBet,DBET,0.0876982,125000.0,10398780.5428,,,
SportyCo,SPF,0.201831,1567220.0,10332894.5641,,,
The ChampCoin,TCC,0.061908,61603.2,10210221.9071,,,
LUXCoin,LUX,8.05701,125483.0,10129787.7235,,,
NuBits,USNBT,0.994488,24418300.0,10071177.7364,,,
BLUE,BLUE,0.272603,29852.2,9989612.82429,,,
Espers,ESP,0.00046771,14805.8,9947592.77214,,,
Polybius,PLBT,2.60003,14271.9,9934594.00527,,,
Primas,PST,0.192582,3165460.0,9860198.4,,,
Neutron,NTRN,0.28421,9360.5,9796539.82927,,,
OneRoot Network,RNT,0.0456433,173440.0,9765498.77728,,,
Ethorse,HORSE,0.0968439,33383.7,9720764.56884,,,
Rebellious,REBL,0.0570877,902697.0,9627540.11842,,,
Internet of P...,IOP,2.72355,371268.0,9602810.90273,,,
