Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Genesis Vision,GVT,23.8118,15755400.0,88741361.4339,,,
Decentraland,MANA,0.0845038,9922900.0,88740948.0842,,,
Gnosis,GNO,80.0979,551711.0,88475339.361,,,
Vertcoin,VTC,2.03634,788468.0,88334087.409,,,
Substratum,SUB,0.384173,5112240.0,86858230.1906,,,
Blocknet,BLOCK,16.6346,252962.0,84151037.4948,,,
Theta Token,THETA,0.141765,7031910.0,83369690.267,,,
Civic,CVC,0.241621,5188280.0,82803508.4849,,,
Achain,ACT,0.177272,5331790.0,81825337.9102,,,
Dynamic Tradi...,DTR,0.0682572,24269.3,81173438.4907,,,
Quantstamp,QSP,0.129201,4319270.0,79757608.1839,,,
GameCredits,GAME,1.23558,615963.0,79516185.8242,,,
Enjin Coin,ENJ,0.10418,7873660.0,78780138.303,,,
Monaco,MCO,5.93489,9626140.0,78373440.4362,,,
iExec RLC,RLC,0.975724,459065.0,78126994.6621,,,
Raiden Networ...,RDN,1.55622,6807280.0,78073901.5819,,,
Storm,STORM,0.0189945,8571400.0,77665719.0132,,,
Santiment Net...,SAN,1.18848,2927320.0,74470597.675,,,
Skycoin,SKY,9.62813,582424.0,74425483.4125,,,
Metal,MTL,3.26136,10967400.0,72540682.9122,,,
Ignis,IGNIS,0.0931473,1395680.0,70898503.8538,,,
Genaro Network,GNX,0.300435,3312830.0,70897002.1472,,,
Aragon,ANT,2.64891,559081.0,70740939.3868,,,
SaluS,SLS,69.3557,1237250.0,70066565.7262,,,
Ubiq,UBQ,1.6247,714283.0,65023826.1748,,,
ZenCash,ZEN,18.5429,375780.0,63737741.9562,,,
Po.et,POE,0.028371,921579.0,63460649.1145,,,
WAX,WAX,0.126787,2207140.0,62500226.9271,,,
PayPie,PPP,0.754168,70717.0,62218860.0,,,
NavCoin,NAV,0.986026,324865.0,61704365.2991,,,
Asch,XAS,0.656178,1730570.0,61257714.3849,,,
Envion,EVN,0.568603,95384.3,60960191.4988,,,
XPA,XPA,0.0592204,206822.0,59220400.0,,,
Arcblock,ABT,0.631829,26589100.0,58303106.1496,,,
BridgeCoin,BCO,2.14596,38052.8,57940920.0,,,
POA Network,POA,0.278023,1373100.0,56592502.1721,,,
Time New Bank,TNB,0.0249336,1840740.0,56390308.0418,,,
Pura,PURA,0.322188,88643.5,55778023.295,,,
High Performa...,HPB,2.49706,2927460.0,55476183.196,,,
Oyster,PRL,0.770146,306741.0,54885938.161,,,
SophiaTX,SPHTX,0.284565,225489.0,54572103.1367,,,
DEW,DEW,0.526759,55699.4,54384997.4737,,,
DigitalNote,XDN,0.00787253,2373040.0,54299953.5016,,,
Bibox Token,BIX,0.507943,2151050.0,53526051.003,,,
Nuls,NULS,2.26267,7963550.0,53319552.2337,,,
Cube,AUTO,0.00845602,1121210.0,53061018.1388,,,
Credits,CS,0.387495,1091380.0,52854110.202,,,
Experience Po...,XP,0.000238385,228313.0,52465341.7267,,,
AdEx,ADX,0.700729,8392360.0,51455021.681,,,
Fusion,FSN,1.86366,259979.0,51415024.812,,,
Edgeless,EDG,0.626322,506615.0,51387387.6769,,,
Bluzelle,BLZ,0.308963,3660170.0,50978895.0,,,
BLOCKv,VEE,0.0339175,240161.0,50705685.9776,,,
ION,ION,2.44309,181045.0,49940436.449,,,
Einsteinium,EMC2,0.228957,5964280.0,49601126.7961,,,
ETHLend,LEND,0.0452998,1073090.0,48944310.4276,,,
MediShares,MDS,0.100757,5615910.0,48717204.1775,,,
Feathercoin,FTC,0.249473,130915.0,48631378.4961,,,
CRYPTO20,C20,1.20166,1361590.0,47508924.3044,,,
Streamr DATAcoin,DATA,0.0698135,202846.0,47274526.6631,,,
MediBloc,MED,0.0157843,654026.0,46822296.5496,,,
BitBay,BAY,0.0463385,667048.0,46805447.7905,,,
SpankChain,SPANK,0.154322,84669.5,46303295.4143,,,
Telcoin,TEL,0.00164997,375232.0,46018120.3222,,,
Quantum Resis...,QRL,0.870162,2994810.0,45248424.0,,,
Jibrel Network,JNT,0.299034,728207.0,44855100.0,,,
CyberMiles,CMT,0.0739381,3079880.0,44373937.9424,,,
Wagerr,WGR,0.239253,18212.0,43783299.0,,,
Simple Token,OST,0.150598,2382200.0,43449895.3673,,,
Ripio Credit ...,RCN,0.0887675,5947920.0,43383607.3545,,,
Peercoin,PPC,1.75446,346370.0,43263023.7831,,,
SONM,SNM,0.119566,827824.0,42995933.6,,,
Universa,UTNP,0.0244633,12988.5,41855375.5657,,,
SmartMesh,SMT,0.0286441,4193300.0,40494642.3503,,,
Pundi X,PXS,0.603747,271901.0,39529883.4943,,,
Eidoo,EDO,1.34184,2864090.0,39264199.2007,,,
Red Pulse,RPX,0.0722597,1652760.0,39262199.6054,,,
XTRABYTES,XBY,0.0910278,82339.4,39141954.0,,,
TaaS,TAAS,4.80114,293929.0,39110090.182,,,
OriginTrail,TRAC,0.153232,174827.0,38998709.4211,,,
Wings,WINGS,0.432656,1599970.0,38812848.5224,,,
Gifto,GTO,0.244961,2802650.0,38669868.4106,,,
Ambrosus,AMB,0.265227,333047.0,38349430.5263,,,
VIBE,VIBE,0.191558,600869.0,38295108.1128,,,
SpaceChain,SPC,0.0736384,56885.9,37923165.2885,,,
LBRY Credits,LBC,0.23631,783657.0,36548308.845,,,
Rise,RISE,0.298893,994.372,36458247.9304,,,
IoT Chain,ITC,0.748697,5101630.0,36388642.5843,,,
Ink,INK,0.0784336,14527100.0,36386172.7042,,,
HTMLCOIN,HTML,0.000550098,125024.0,36159520.8356,,,
AppCoins,APPC,0.361267,2654990.0,36146321.0773,,,
DeepBrain Chain,DBC,0.039729,3500550.0,35756100.0,,,
NAGA,NGC,0.617467,85186.1,35610765.5278,,,
SingularDTV,SNGLS,0.0589556,399932.0,35373360.0,,,
KickCoin,KICK,0.0791587,1577780.0,35212498.7801,,,
Melon,MLN,57.2407,358065.0,34310075.58,,,
Gulden,NLG,0.0845253,149572.0,33301522.8174,,,
WaBi,WABI,0.732299,1883630.0,33135089.1795,,,
AirSwap,AST,0.220416,3919590.0,33062400.0,,,
MobileGo,MGO,0.334146,183052.0,32755957.134,,,
Modum,MOD,1.78178,876845.0,32546349.836,,,
Etherparty,FUEL,0.0670152,546486.0,32516596.1474,,,
WePower,WPR,0.0825848,3424300.0,32513643.8437,,,
Delphy,DPY,0.873747,4044440.0,32439527.6452,,,
UTRUST,UTK,0.112623,1903440.0,32197257.0996,,,
CloakCoin,CLOAK,6.26105,330200.0,31971483.3667,,,
Burst,BURST,0.0177378,729133.0,31934067.6237,,,
BlockMason Cr...,BCPT,0.457565,4174310.0,31858276.1186,,,
Trinity Netwo...,TNC,0.0946843,635219.0,31561433.3018,,,
INS Ecosystem,INS,1.12438,6949640.0,31491611.1661,,,
Bread,BRD,0.422725,1511840.0,31445836.2602,,,
Groestlcoin,GRS,0.451003,365746.0,31409005.2409,,,
DATA,DTA,0.00735905,5651890.0,31307877.0323,,,
Counterparty,XCP,11.9173,177767.0,31187831.2083,,,
Viacoin,VIA,1.33208,820993.0,30638100.38,,,
bitCNY,BITCNY,0.175225,13069700.0,29870255.3,,,
Mobius,MOBI,0.0787207,254998.0,29650742.2492,,,
Bottos,BTO,0.0829288,305485.0,29474516.4679,,,
Crypterium,CRPT,0.389992,20785.2,29398211.9733,,,
Unobtanium,UNO,146.824,50141.6,29124430.2479,,,
Lykke,LKK,0.102866,18955.3,28611665.3383,,,
Metaverse ETP,ETP,0.75017,1180790.0,28445976.8797,,,
Game.com,GTC,0.0498324,1105960.0,27460651.0302,,,
FedoraCoin,TIPS,6.17527e-05,7983.81,27366831.8209,,,
Presearch,PRE,0.175827,41268.7,27253185.0,,,
Tierion,TNT,0.0633991,3118880.0,27165326.8531,,,
Rock,RKT,0.112089,143514.0,26839363.956,,,
district0x,DNT,0.044041,558796.0,26424600.0,,,
Refereum,RFR,0.011293,2917600.0,26376293.3811,,,
CPChain,CPC,0.11586,2642810.0,26267298.6436,,,
Decision Token,HST,0.818156,91606.6,26016575.0804,,,
Humaniq,HMQ,0.159118,137778.0,25914425.9291,,,
Lunyr,LUN,11.216,1695400.0,25772720.1288,,,
Hive Project,HVN,0.0687127,28337.3,25767262.5,,,
Aeon,AEON,1.63601,115368.0,25539137.3831,,,
Crown,CRW,1.44384,89936.9,25425408.6336,,,
ATMChain,ATM,0.00541492,57581.0,25235072.942,,,
TokenCard,TKN,1.00469,165013.0,24983041.244,,,
Mooncoin,MOON,0.000110705,11860.2,24771612.8999,,,
Target Coin,TGT,0.0260062,92749.4,24769082.2573,,,
WhiteCoin,XWC,0.0994008,261052.0,24730734.6707,,,
Blox,CDT,0.0375905,195687.0,24694065.5039,,,
Centra,CTR,0.361608,3005470.0,24589344.0,,,
Pepe Cash,PEPECASH,0.034348,43311.8,24108311.9411,,,
Soarcoin,SOAR,0.0222807,12803.5,24084626.196,,,
LEOcoin,LEO,0.241429,19165.3,24062808.1984,,,
Triggers,TRIG,0.747944,2518220.0,24013174.0654,,,
indaHash,IDH,0.0598857,64386.3,23950462.798,,,
Spectre.ai Di...,SXDT,0.286697,17417.6,23530231.5691,,,
Synereo,AMP,0.233456,860034.0,23515687.6372,,,
Unikoin Gold,UKG,0.167224,1733330.0,23486745.3066,,,
Bean Cash,BITB,0.00969613,858851.0,23417530.8005,,,
PotCoin,POT,0.106583,75316.9,23401782.8602,,,
Namecoin,NMC,1.58088,225208.0,23296480.032,,,
Bankex,BKX,0.333975,1633270.0,23064404.8294,,,
U.CASH,UCASH,0.0124616,6140.56,22987644.8596,,,
Havven,HAV,0.376243,245354.0,22545417.04,,,
Dai,DAI,0.9906,1419210.0,22466634.0052,,,
QLINK,QLC,0.0927305,154278.0,22255320.0,,,
adToken,ADT,0.0366253,976487.0,21975180.0,,,
Cofound.it,CFI,0.0676133,551834.0,21974322.5,,,
SIBCoin,SIB,1.32876,55064.1,21953683.639,,,
Safe Exchange...,SAFEX,0.0141068,8140.54,21769015.4906,,,
Viberate,VIB,0.1296,5725100.0,21578374.1359,,,
ZClassic,ZCL,6.05798,608476.0,21441917.311,,,
DECENT,DCT,0.407716,199384.0,20918313.3827,,,
Monetha,MTH,0.0962724,878051.0,20896672.2476,,,
Zeepin,ZPT,0.071013,673889.0,20865591.9991,,,
SwissBorg,CHSB,0.0362057,124134.0,20848007.1906,,,
Steem Dollars,SBD,1.90365,1261000.0,20497546.357,,,
RevolutionVR,RVR,0.0968809,1319390.0,20344989.0,,,
Everex,EVX,1.22959,2380820.0,20288235.0,,,
I/O Coin,IOC,1.21366,6946.78,20142631.3454,,,
Republic Prot...,REN,0.0440854,457277.0,20066061.2298,,,
Medicalchain,MTN,0.108014,10566300.0,19982590.0,,,
Datum,DAT,0.0239083,2400010.0,19875819.6103,,,
ECC,ECC,0.00078976,29902.6,19744000.0,,,
DeepOnion,ONION,1.69889,36950.6,19676753.9603,,,
Numeraire,NMR,15.295,235105.0,19669416.1503,,,
LinkEye,LET,0.0326824,4471950.0,19609440.0,,,
Mercury,MER,0.195371,660561.0,19537100.0,,,
Blockport,BPT,0.375589,139316.0,19523466.8133,,,
SunContract,SNC,0.168893,5739190.0,19443839.0785,,,
Zap,ZAP,0.179613,9237.97,19422524.1958,,,
Shift,SHIFT,1.6416,86282.1,19417285.0771,,,
Nimiq,NET,1.82818,170983.0,19195890.0,,,
Ormeus Coin,ORME,1.12332,3117380.0,19129376.9597,,,
Diamond,DMD,7.04284,52674.6,18975958.9299,,,
Zeusshield,ZSC,0.016092,25346.7,18556823.9504,,,
Internet Node...,INT,0.122498,616435.0,18374700.0,,,
Uquid Coin,UQC,1.82891,14715.8,18289100.0,,,
Flash,FLASH,0.0200796,40066.3,18071640.0,,,
IHT Real Esta...,IHT,0.0775218,2977990.0,17704059.2791,,,
COSS,COSS,0.272162,846191.0,17703374.7325,,,
VeriCoin,VRC,0.572928,462646.0,17687923.0966,,,
BitConnect,BCC,1.89462,22660.7,17641081.4841,,,
BlackCoin,BLK,0.229075,138118.0,17576364.408,,,
Swarm,SWM,0.343293,721.756,17546857.0637,,,
YOYOW,YOYOW,0.0684415,443013.0,17110374.939,,,
Trade Token,TIO,0.202223,134699.0,17044473.9386,,,
Storiqa,STQ,0.0035852,416845.0,17027077.9853,,,
NoLimitCoin,NLC2,0.0826853,114484.0,17000373.0007,,,
Dimecoin,DIME,3.14986e-05,21374.2,16980792.5922,,,
carVertical,CV,0.00320167,394765.0,16941730.473,,,
Fortuna,FOTA,0.0423014,897169.0,16892766.2881,,,
Electra,ECA,0.000701544,107146.0,16640709.7154,,,
Cappasity,CAPP,0.0498015,83648.4,16434101.492,,,
Mothership,MSP,0.116641,33682.3,16329740.0,,,
E-Dinar Coin,EDR,0.0183702,66580.9,16279891.4561,,,
Bloom,BLT,0.408768,188110.0,16144933.3712,,,
QunQun,QUN,0.0280283,2855160.0,16128935.9214,,,
SwftCoin,SWFTC,0.00920952,5285160.0,16116660.0,,,
Energo,TSL,0.0274638,469024.0,15984728.8329,,,
Selfkey,KEY,0.00842574,98863.7,15901687.4381,,,
Moeda Loyalty...,MDA,0.809201,418313.0,15883715.7985,,,
GridCoin,GRC,0.0405843,32145.7,15840569.8677,,,
Aeron,ARN,1.21416,537446.0,15784080.0,,,
Omni,OMNI,28.1213,1412420.0,15768887.1916,,,
Elastic,XEL,0.175446,62141.0,15714719.7999,,,
Peerplays,PPY,3.92985,1907.99,15566306.4944,,,
STK,STK,0.045438,2565840.0,15528641.7595,,,
DomRaider,DRT,0.0262372,110974.0,15519303.8,,,
Primecoin,XPM,0.672632,172651.0,15410679.9179,,,
ColossusCoinXT,COLX,0.00143338,14745.5,15372626.2786,,,
Hi Mutual Soc...,HMC,0.0379941,488664.0,15334418.76,,,
WeTrust,TRST,0.165758,175322.0,15274185.305,,,
DADI,DADI,0.198928,907035.0,15230748.0786,,,
Agrello,DLT,0.176501,603342.0,15175357.0634,,,
FirstBlood,1ST,0.177075,320247.0,15150248.4563,,,
Odyssey,OCN,0.00755169,63097700.0,15103380.0,,,
Lympo,LYM,0.0278946,295022.0,15098006.434,,,
ICOS,ICOS,26.146,18612.9,15043003.9711,,,
Electrify.Asia,ELEC,0.0595017,612120.0,14947927.9806,,,
PRIZM,PZM,0.945844,14285.8,14696252.454,,,
Paragon,PRG,0.225771,128852.0,14660802.0898,,,
Expanse,EXP,1.85353,160740.0,14654743.1617,,,
True Chain,TRUE,0.585545,178330.0,14638625.0,,,
MonetaryUnit,MUE,0.114833,315140.0,14576349.4711,,,
Matchpool,GUP,0.193668,3818940.0,14525100.0,,,
Qbao,QBT,0.22104,2064080.0,14445274.1191,,,
All Sports,SOC,0.0344517,2606630.0,14415680.1707,,,
Covesting,COV,0.81645,171481.0,14287875.0,,,
bitUSD,BITUSD,1.09348,451403.0,14246513.528,,,
Zoin,ZOI,0.79708,31596.9,13818338.296,,,
SolarCoin,SLR,0.329017,25283.5,13796499.8425,,,
Blocktix,TIX,0.344833,658334.0,13793320.0,,,
Blackmoon,BMC,0.649372,741647.0,13793027.381,,,
Mintcoin,MINT,0.000551805,173283.0,13766023.2501,,,
NuBits,USNBT,0.993214,24668100.0,13710582.5043,,,
Aurora DAO,AURA,0.134224,12766.5,13678434.9645,,,
FlorinCoin,FLO,0.0954344,37813.0,13628180.267,,,
EncrypGen,DNA,0.220012,13889.4,13627359.828,,,
Waves Communi...,WCT,1.36196,27801.3,13578192.3301,,,
Propy,PRO,0.775119,6605440.0,13511711.9361,,,
InsurePal,IPL,0.0669332,7961.76,13453573.2,,,
Restart Energ...,MWAT,0.0318171,50332.5,13204096.5,,,
LATOKEN,LA,0.169518,1193400.0,13195180.0873,,,
Snovio,SNOV,0.0322425,386385.0,13058097.5877,,,
Lamden,TAU,0.0908197,149021.0,12915989.7695,,,
Pascal Coin,PASC,0.672997,67999.8,12648978.615,,,
Neumark,NEU,0.435724,98774.0,12515903.6417,,,
ATN,ATN,0.573913,112263.0,12468711.136,,,
Databits,DTB,0.544765,19575.5,12392209.8975,,,
PoSW Coin,POSW,0.280407,17609.4,12365948.7,,,
BitDegree,BDG,0.0346495,14810.1,12261390.7874,,,
ALQO,ALQO,0.388161,77365.3,12253134.28,,,
NewYorkCoin,NYC,9.10942e-05,11729.3,12208862.6934,,,
Ethereum Movi...,EMV,1.85227,6917.85,12163238.4318,,,
Rivetz,RVT,0.460311,3243.62,12080617.3924,,,
Radium,RADS,3.48136,103899.0,12061260.2984,,,
CanYaCoin,CAN,0.301148,99113.3,11950865.2208,,,
BitClave,CAT,0.0237947,596554.0,11930529.4663,,,
HempCoin,THC,0.0517023,77028.8,11916281.9809,,,
EZToken,EZT,1.03006,1230090.0,11845690.0,,,
OAX,OAX,0.472394,343998.0,11814219.4461,,,
Rubycoin,RBY,0.464532,3100.24,11806594.7344,,,
B2BX,B2B,0.718745,23015.4,11739113.3747,,,
Incent,INCNT,0.254378,49467.5,11705611.1836,,,
iXledger,IXT,0.323315,91532.2,11567836.8933,,,
Divi,DIVX,2.19293,84014.1,11278692.0832,,,
BitSend,BSD,0.607806,54278.1,11251643.8914,,,
Exchange Union,XUC,5.55659,216432.0,11113180.0,,,
Auroracoin,AUR,1.27957,45571.7,11078695.0942,,,
ProChain,PRA,0.223226,1645530.0,11063694.3087,,,
LoMoCoin,LMC,0.0478906,19993.2,10920987.6837,,,
InvestFeed,IFT,0.0566473,29407.8,10841231.4797,,,
Bodhi,BOT,0.269508,910222.0,10780320.0,,,
Clams,CLAM,3.68741,34459.0,10772079.6415,,,
Quantum,QAU,0.141721,15435.7,10698164.9157,,,
GoByte,GBX,10.5458,108680.0,10691785.5203,,,
Xaurum,XAUR,0.0837942,20067.4,10653096.7854,,,
Olympus Labs,MOT,0.286615,353451.0,10628725.173,,,
Rialto,XRL,0.143371,6712.62,10504714.9948,,,
AICHAIN,AIT,0.0197036,15252.7,10503340.3432,,,
Stox,STX,0.247052,681364.0,10420189.6003,,,
CoinPoker,CHP,0.0637693,10368.8,10357201.8815,,,
FidentiaX,FDX,0.0982563,91835.7,10316911.5,,,
ALIS,ALIS,0.267656,36487.6,10315100.1246,,,
NVO,NVST,0.678563,2929.84,10178445.0,,,
EarthCoin,EAC,0.000861364,7860.73,10174452.6227,,,
Chronobank,TIME,14.2643,606781.0,10129262.1671,,,
Swarm City,SWT,1.24117,58853.7,10115609.0236,,,
AirToken,AIR,0.0096315,155701.0,10113075.0,,,
Hackspace Cap...,HAC,0.0307724,103969.0,9979756.20809,,,
Oxycoin,OXY,0.102971,23705.5,9941053.6872,,,
Spectrecoin,XSPEC,0.478106,30282.4,9937559.47358,,,
DecentBet,DBET,0.0836342,33089.3,9933400.19246,,,
BitDice,CSNO,0.141866,3146.98,9930620.0,,,
LockChain,LOC,1.0562,38878.1,9815230.6892,,,
Everus,EVR,0.165466,390406.0,9791960.2061,,,
OKCash,OK,0.131653,195332.0,9730923.50717,,,
TransferCoin,TX,1.52261,82205.3,9714959.81365,,,
Hacken,HKN,2.38146,50018.4,9699619.77513,,,
Universal Cur...,UNIT,0.730542,35648.6,9681384.85475,,,
Energycoin,ENRG,0.0788933,21079.0,9602700.81466,,,
Linda,LINDA,0.0011132,172441.0,9580073.85172,,,
Russian Miner...,RMC,6344.56,11674.0,9561251.92,,,
SHIELD,XSH,0.0197523,43919.9,9515123.62323,,,
Etheroll,DICE,1.343,20443.4,9403179.21733,,,
NeosCoin,NEOS,2.50919,190760.0,9360918.37211,,,
ToaCoin,TOA,0.00396191,10230.4,9350581.74709,,,
E-coin,ECN,26.6249,949.18,9328387.02742,,,
Bismuth,BIS,1.11365,29879.1,9317736.89419,,,
Phore,PHR,1.30984,23932.0,9220424.0106,,,
ATBCoin,ATB,0.224121,1387520.0,9213826.93,,,
Myriad,XMY,0.00588488,40717.3,9182412.18798,,,
BLUE,BLUE,0.250249,70661.8,9170444.27122,,,
Polybius,PLBT,2.38178,15039.5,9100670.88067,,,
Ties.DB,TIE,0.227537,64650.9,9081498.4674,,,
eBitcoin,EBTC,0.474041,601342.0,8958012.50617,,,
Boolberry,BBR,0.796026,7844.27,8942354.36034,,,
TokenClub,TCT,0.0187028,985178.0,8929054.61726,,,
CoinFi,COFI,0.0522812,47605.9,8912406.12482,,,
OracleChain,OCT,0.296691,1218.89,8900730.0,,,
Musicoin,MUSIC,0.0131154,109468.0,8897340.93967,,,
Measurable Da...,MDT,0.0560205,326267.0,8830796.86611,,,
Payfair,PFR,0.0988369,18114.1,8796453.16786,,,
Gambit,GAM,7.16991,15634.1,8605894.90595,,,
Nexium,NXC,0.128354,16992.9,8538216.98837,,,
Patientory,PTOY,0.121452,218988.0,8501640.0,,,
SportyCo,SPF,0.162284,2085450.0,8472162.07058,,,
Golos,GOLOS,0.0679987,20665.1,8467122.74391,,,
Syndicate,SYNX,0.429259,444953.0,8384136.54735,,,
MyBit Token,MYB,2.93281,52660.1,8210331.79216,,,
Pluton,PLU,9.65915,510.057,8210272.67043,,,
B3Coin,KB3,0.0127641,5821.36,8209620.47297,,,
EchoLink,EKO,0.0328203,2452690.0,8201653.84475,,,
aXpire,AXP,0.0317202,37807.2,8131096.39123,,,
Dynamic,DYN,1.66346,68941.0,8025311.26166,,,
LUXCoin,LUX,6.19907,86472.9,8006299.93498,,,
Remme,REM,0.0131951,153504.0,7920964.56234,,,
bitqy,BQ,0.00271834,1450.57,7918951.42992,,,
Mysterium,MYST,0.405394,145482.0,7876409.84329,,,
