Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Bitcoin,BTC,7648.98,5163960000.0,1.2961579059e+11,,,
Ethereum,ETH,421.866,1498070000.0,41546418792.8,,,
Ripple,XRP,0.555024,285370000.0,21698234412.4,,,
Bitcoin Cash,BCH,810.661,344739000.0,13816662885.7,,,
Litecoin,LTC,123.889,328414000.0,6917840297.84,,,
EOS,EOS,6.0824,546889000.0,4611058038.26,,,
Cardano,ADA,0.152421,64835800.0,3951830018.47,,,
Stellar,XLM,0.208952,23719200.0,3876183368.24,,,
NEO,NEO,54.3605,82488100.0,3533432500.0,,,
IOTA,MIOTA,1.12866,28111200.0,3137144649.21,,,
TRON,TRX,0.0465729,329217000.0,3062083993.34,,,
Monero,XMR,189.292,50306400.0,3005121046.31,,,
Dash,DASH,336.564,106504000.0,2683613264.81,,,
Tether,USDT,1.00398,1974940000.0,2296243633.96,,,
NEM,XEM,0.241812,19753200.0,2176307999.76,,,
Ethereum Classic,ETC,15.5984,149202000.0,1572660808.51,,,
VeChain,VEN,2.78648,52472600.0,1451615722.29,,,
Qtum,QTUM,14.903,106206000.0,1318666381.45,,,
Binance Coin,BNB,11.1644,92648800.0,1105431901.6,,,
ICON,ICX,2.65152,71543900.0,1026250952.02,,,
OmiseGO,OMG,9.16922,21738100.0,935650606.478,,,
Lisk,LSK,8.79518,17491800.0,908362054.749,,,
Bitcoin Gold,BTG,50.3093,16202300.0,850703779.631,,,
Nano,NANO,6.20105,21314200.0,826279303.857,,,
Zcash,ZEC,199.686,68164700.0,715486170.337,,,
Verge,XVG,0.0390405,25282400.0,576550999.761,,,
DigixDAO,DGD,277.284,17679200.0,554568000.0,,,
Populous,PPT,13.9185,1185320.0,515040548.33,,,
Ontology,ONT,2.06968,115090000.0,499282257.906,,,
Bytom,BTM,0.473627,35289100.0,467469849.0,,,
Steem,STEEM,1.79168,3413670.0,457694794.252,,,
Bytecoin,BCN,0.00236782,4010120.0,435224864.389,,,
Stratis,STRAT,4.24238,10841800.0,419127587.501,,,
Siacoin,SC,0.0121873,4292670.0,407376683.627,,,
Waves,WAVES,4.04661,20647600.0,404661000.0,,,
Bitcoin Diamond,BCD,2.5258,1787420.0,385808056.875,,,
RChain,RHOC,1.04137,389052.0,374458615.477,,,
Aeternity,AE,1.55887,4110710.0,363248623.364,,,
BitShares,BTS,0.138039,4364890.0,360584095.41,,,
Augur,REP,31.7663,1420270.0,349429300.0,,,
Dogecoin,DOGE,0.00304655,3517630.0,346682071.908,,,
Maker,MKR,552.278,246368.0,341433596.418,,,
Decred,DCR,44.5601,660902.0,312987212.732,,,
Zilliqa,ZIL,0.0472028,16311200.0,312414184.724,,,
0x,ZRX,0.598516,9092700.0,312028387.78,,,
Status,SNT,0.0886464,20505500.0,307645894.065,,,
Waltonchain,WTC,12.3224,3233800.0,306805308.587,,,
Veritaseum,VERI,138.278,528182.0,281623258.152,,,
Komodo,KMD,2.62737,914743.0,273344012.268,,,
Aion,AION,2.27548,10147000.0,262408059.961,,,
Hshare,HSR,5.96512,15634700.0,255282870.566,,,
PIVX,PIVX,4.40238,6236230.0,245888938.23,,,
Ardor,ARDR,0.245573,2373640.0,245327302.986,,,
Ark,ARK,2.34499,819032.0,238119359.711,,,
Cryptonex,CNX,5.25369,171982.0,237394905.68,,,
Loopring,LRC,0.409997,4614170.0,234548641.535,,,
KuCoin Shares,KCS,2.50794,366636.0,228330572.024,,,
IOStoken,IOST,0.026629,58593100.0,223683600.0,,,
QASH,QASH,0.624043,4731590.0,218415050.0,,,
Nebulas,NAS,6.00149,12783600.0,213052895.0,,,
Basic Attenti...,BAT,0.21294,5685880.0,212940000.0,,,
DigiByte,DGB,0.0204456,1257850.0,205259612.64,,,
Golem,GNT,0.236109,7824570.0,196976766.558,,,
MonaCoin,MONA,3.33201,1290360.0,194572473.695,,,
Syscoin,SYS,0.358282,54214000.0,190576963.71,,,
Factom,FCT,21.4241,1968730.0,187355939.758,,,
Ethos,ETHOS,2.45689,5024390.0,186927764.167,,,
Gas,GAS,17.4653,4252930.0,174432537.833,,,
Dragonchain,DRGN,0.703519,926112.0,167734364.807,,,
Storm,STORM,0.0407567,585181000.0,166648156.577,,,
Revain,R,0.901227,4111460.0,166231320.15,,,
FunFair,FUN,0.0358129,1588440.0,164921079.318,,,
GXChain,GXS,2.68641,2011650.0,161184600.0,,,
Electroneum,ETN,0.0236473,3633650.0,155085533.716,,,
Mithril,MITH,0.516769,135482000.0,155053258.0,,,
Kyber Network,KNC,1.14067,5210990.0,153001143.407,,,
aelf,ELF,0.604925,25824500.0,151231250.0,,,
SALT,SALT,2.49793,7687570.0,139603338.903,,,
ZCoin,XZC,31.545,834554.0,139170395.433,,,
Substratum,SUB,0.386388,4814990.0,136353741.698,,,
Kin,KIN,0.000174312,367312.0,131796878.049,,,
Request Network,REQ,0.198489,4024790.0,131590565.876,,,
Nucleus Vision,NCASH,0.0313462,22556300.0,124899480.453,,,
ReddCoin,RDD,0.00431018,1819470.0,124152994.579,,,
Nxt,NXT,0.122806,1415430.0,122683186.817,,,
Byteball Bytes,GBYTE,183.626,87182.6,118479544.693,,,
Neblio,NEBL,9.07121,11695100.0,117459877.989,,,
ChainLink,LINK,0.328285,8336890.0,114899750.0,,,
Power Ledger,POWR,0.315184,7440280.0,114705841.942,,,
Emercoin,EMC,2.75424,712326.0,114371757.593,,,
