Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Bitcoin,BTC,8917.57,6363360000.0,1.50978695946e+11,,,
Ethereum,ETH,555.159,1833300000.0,54579622212.1,,,
Ripple,XRP,0.70411,818311000.0,27526543117.8,,,
Bitcoin Cash,BCH,1055.39,501467000.0,17972038424.4,,,
Litecoin,LTC,168.548,492641000.0,9390959659.17,,,
Cardano,ADA,0.202363,249120000.0,5246679775.28,,,
Stellar,XLM,0.264625,87820400.0,4908509575.47,,,
NEO,NEO,74.613,254885000.0,4849845000.0,,,
EOS,EOS,5.94402,678567000.0,4401941491.01,,,
IOTA,MIOTA,1.42449,66564300.0,3959413092.83,,,
Monero,XMR,223.673,59964300.0,3544390410.79,,,
Dash,DASH,431.625,109703000.0,3434923895.93,,,
NEM,XEM,0.309483,325455000.0,2785346999.69,,,
TRON,TRX,0.0375131,248490000.0,2466418519.15,,,
Tether,USDT,1.00476,2510880000.0,2227694403.79,,,
Ethereum Classic,ETC,19.928,427339000.0,2005619164.27,,,
VeChain,VEN,3.70833,85738000.0,1925144834.56,,,
Qtum,QTUM,20.0085,664572000.0,1479896929.0,,,
Lisk,LSK,13.5727,26220600.0,1398380322.55,,,
OmiseGO,OMG,12.0841,47234300.0,1233092399.76,,,
Nano,NANO,9.10977,46244200.0,1213861267.67,,,
Bitcoin Gold,BTG,65.9763,42231200.0,1114514451.1,,,
ICON,ICX,2.63776,47750900.0,1019606381.73,,,
Zcash,ZEC,259.665,54317300.0,914957216.906,,,
Binance Coin,BNB,9.12752,101303000.0,903752265.28,,,
DigixDAO,DGD,357.249,25018100.0,714498000.0,,,
Populous,PPT,15.9444,1476270.0,590007006.415,,,
Steem,STEEM,2.18711,7642360.0,556838319.518,,,
Verge,XVG,0.0347581,12018200.0,512132314.484,,,
Bytecoin,BCN,0.00278028,2660110.0,510997202.434,,,
Stratis,STRAT,5.17191,9210650.0,510905397.825,,,
Waves,WAVES,5.03108,23914100.0,503108000.0,,,
Siacoin,SC,0.013579,6318890.0,451459231.15,,,
Maker,MKR,716.432,475917.0,442918157.792,,,
BitShares,BTS,0.162992,11682500.0,425637308.8,,,
Dogecoin,DOGE,0.00365401,6640030.0,415351548.98,,,
RChain,RHOC,1.13432,676874.0,407763678.119,,,
Status,SNT,0.11621,66557800.0,403304921.003,,,
Augur,REP,35.418,2626830.0,389598000.0,,,
Aeternity,AE,1.66462,2609660.0,387890538.29,,,
Decred,DCR,53.0646,468989.0,370002857.719,,,
Waltonchain,WTC,14.1025,5907220.0,351126555.245,,,
Bytom,BTM,0.34685,13435800.0,342340950.0,,,
Ontology,ONT,1.38298,32618900.0,333625187.004,,,
Aion,AION,2.83608,10840600.0,327056379.619,,,
Komodo,KMD,3.07192,2092280.0,319573402.82,,,
Zilliqa,ZIL,0.0477855,15557200.0,315638851.717,,,
Ardor,ARDR,0.300691,4024820.0,300390157.151,,,
Ark,ARK,2.87241,2418740.0,291163545.862,,,
KuCoin Shares,KCS,3.08042,729906.0,280450912.172,,,
0x,ZRX,0.537498,6189260.0,278970818.858,,,
Cryptonex,CNX,5.94849,207340.0,268715694.192,,,
Hshare,HSR,6.08454,21271800.0,260189728.592,,,
DigiByte,DGB,0.0248332,2238620.0,248353637.405,,,
Gas,GAS,24.2093,8251640.0,240724826.85,,,
MonaCoin,MONA,4.10268,2223310.0,238796283.829,,,
Syscoin,SYS,0.436102,1809350.0,231888361.637,,,
PIVX,PIVX,4.11651,1685450.0,229763413.006,,,
Electroneum,ETN,0.0346433,1426970.0,224530650.173,,,
Veritaseum,VERI,108.99,372885.0,221973986.506,,,
Dragonchain,DRGN,0.92612,1510760.0,220807327.073,,,
Basic Attenti...,BAT,0.21173,4738030.0,211730000.0,,,
Ethos,ETHOS,2.76862,6229240.0,210346353.953,,,
Golem,GNT,0.252124,7426500.0,210337472.488,,,
GXChain,GXS,3.414,7450590.0,204840000.0,,,
Factom,FCT,23.3552,1286810.0,204243606.23,,,
Revain,R,1.09132,5651010.0,201293974.0,,,
QASH,QASH,0.558526,4731460.0,195484100.0,,,
Loopring,LRC,0.341302,1684610.0,195250015.13,,,
Nebulas,NAS,5.3778,8363660.0,190911900.0,,,
FunFair,FUN,0.040163,2009350.0,184953614.721,,,
ZCoin,XZC,41.631,1773290.0,181123601.926,,,
Kyber Network,KNC,1.26024,8333290.0,169039389.979,,,
BitcoinDark,BTCD,124.51,158408.0,160476230.54,,,
aelf,ELF,0.641131,24227900.0,160282750.0,,,
ReddCoin,RDD,0.00556073,4629050.0,160119560.459,,,
IOStoken,IOST,0.0187615,17737200.0,157596600.0,,,
MaidSafeCoin,MAID,0.339843,1775270.0,153796769.351,,,
Emercoin,EMC,3.6056,855530.0,149641676.903,,,
Nxt,NXT,0.148929,2714320.0,148780062.289,,,
SALT,SALT,2.62019,8444610.0,146150734.63,,,
Byteball Bytes,GBYTE,222.111,422601.0,143310915.4,,,
Nucleus Vision,NCASH,0.0360249,25385100.0,142874030.885,,,
Request Network,REQ,0.213877,5181380.0,141737784.095,,,
Power Ledger,POWR,0.383891,10007400.0,139710582.926,,,
ChainLink,LINK,0.391774,8897580.0,137120900.0,,,
Kin,KIN,0.000177422,409965.0,134148341.463,,,
Particl,PART,15.0084,314438.0,133693828.973,,,
Dentacoin,DCN,0.000394288,81420.9,128232950.824,,,
TenX,PAY,1.20109,4948050.0,125707652.828,,,
Polymath,POLY,0.522937,879766.0,125504749.266,,,
Neblio,NEBL,9.60573,12205800.0,124134931.086,,,
Bancor,BNT,3.02789,7118120.0,122666872.469,,,
Nexus,NXS,2.16342,1602270.0,121497195.102,,,
Cindicator,CND,0.0836651,15613200.0,120977776.027,,,
SmartCash,SMART,0.145082,118485.0,117646546.682,,,
Enigma,ENG,1.56223,7583820.0,116911311.562,,,
Dent,DENT,0.01074,1778460.0,114002532.723,,,
Iconomi,ICN,1.13525,1175720.0,113224938.534,,,
MinexCoin,MNX,32.1703,189693.0,111906943.727,,,
Nuls,NULS,2.71498,11293200.0,108599200.0,,,
Storj,STORJ,0.793604,8723560.0,105887004.621,,,
Substratum,SUB,0.452637,5647850.0,102337355.147,,,
Vertcoin,VTC,2.33287,1991510.0,101298930.932,,,
SIRIN LABS Token,SRN,0.437737,7229640.0,100354721.84,,,
Pillar,PLR,0.44104,129345.0,100285792.192,,,
Genesis Vision,GVT,26.7678,11873900.0,99757725.7742,,,
Gnosis,GNO,89.6376,319737.0,99012796.584,,,
Blocknet,BLOCK,19.2793,247087.0,97612551.995,,,
Metal,MTL,4.35876,14207400.0,97385439.0812,,,
SingularityNET,AGI,0.186437,451347.0,97266054.6502,,,
Quantstamp,QSP,0.155769,4559550.0,96158411.0742,,,
Aragon,ANT,3.5922,2900340.0,95541031.6067,,,
Decentraland,MANA,0.0899222,8273620.0,94431034.8389,,,
Bitcore,BTX,7.40744,2485720.0,93566809.6784,,,
Theta Token,THETA,0.157398,10118300.0,92563203.2493,,,
Achain,ACT,0.199282,5436530.0,91984729.6212,,,
Santiment Net...,SAN,1.4656,3921640.0,91835039.6745,,,
Enjin Coin,ENJ,0.118017,7222950.0,89243574.4107,,,
Civic,CVC,0.256851,5439620.0,88022828.9671,,,
Dynamic Tradi...,DTR,0.0737647,49166.0,87723116.9494,,,
Monaco,MCO,6.56186,11686800.0,86652919.2387,,,
GameCredits,GAME,1.33667,992915.0,86021868.3578,,,
iExec RLC,RLC,1.05874,3696050.0,84774151.6336,,,
Credits,CS,0.597565,2732800.0,81541895.2955,,,
Skycoin,SKY,10.3468,367357.0,79980908.8552,,,
Storm,STORM,0.0193865,5270490.0,79268549.4037,,,
Raiden Networ...,RDN,1.57719,8925550.0,79125944.1698,,,
WAX,WAX,0.158719,2990750.0,78241251.2138,,,
Ignis,IGNIS,0.101913,1753920.0,77570463.3764,,,
Time New Bank,TNB,0.0337383,3784780.0,76303186.4554,,,
NavCoin,NAV,1.21103,1436840.0,75799400.9701,,,
Bibox Token,BIX,0.717278,4162230.0,75585368.4593,,,
Genaro Network,GNX,0.318756,4633460.0,75220413.1225,,,
Pundi X,PXS,1.13755,303571.0,74480235.8752,,,
PayPie,PPP,0.878884,36955.8,72507930.0,,,
Po.et,POE,0.031659,2567650.0,70815293.4446,,,
BOScoin,BOS,0.162832,394017.0,70688790.5938,,,
Ubiq,UBQ,1.75587,224413.0,70345118.806,,,
SaluS,SLS,69.4019,4849450.0,70114110.103,,,
XPA,XPA,0.0687151,38365.2,68715100.0,,,
ZenCash,ZEN,19.6048,551428.0,67806876.7,,,
Experience Po...,XP,0.000304659,216070.0,67150959.4471,,,
DEW,DEW,0.649387,110308.0,67045670.5143,,,
Feathercoin,FTC,0.342221,876026.0,66815761.9048,,,
Arcblock,ABT,0.718933,32688700.0,66735405.7683,,,
POA Network,POA,0.322482,1276110.0,65658989.8412,,,
Cube,AUTO,0.0102261,1250870.0,64168163.934,,,
Pura,PURA,0.366414,93237.8,63447449.8385,,,
High Performa...,HPB,2.81168,4260470.0,62465969.888,,,
Envion,EVN,0.58119,250854.0,62384867.2348,,,
DigitalNote,XDN,0.00898023,3679220.0,61941683.2729,,,
Edgeless,EDG,0.749527,486336.0,61495899.1115,,,
Fusion,FSN,2.2015,1030150.0,60735422.3,,,
AdEx,ADX,0.826791,7039330.0,60711842.7105,,,
Oyster,PRL,0.848736,409730.0,60486805.8927,,,
BLOCKv,VEE,0.039299,660729.0,58750873.5383,,,
MediBloc,MED,0.0195503,942496.0,57993699.0702,,,
BridgeCoin,BCO,2.0918,19817.5,56478600.0,,,
Bluzelle,BLZ,0.339037,4652940.0,55941105.0,,,
VIBE,VIBE,0.27707,16514800.0,55390146.0906,,,
ION,ION,2.69251,627067.0,55224244.3941,,,
CRYPTO20,C20,1.39194,2723960.0,55021863.9292,,,
Eidoo,EDO,1.87789,7151640.0,54949805.5186,,,
ETHLend,LEND,0.0505524,2256770.0,54720396.1343,,,
Asch,XAS,0.582202,3356080.0,54351660.4189,,,
SophiaTX,SPHTX,0.281454,209214.0,53975497.7497,,,
Einsteinium,EMC2,0.240047,13359600.0,52007497.5275,,,
IoT Chain,ITC,1.06038,7866780.0,51537255.8239,,,
AirSwap,AST,0.339626,6467110.0,50943900.0,,,
NAGA,NGC,0.869513,210557.0,50146847.6314,,,
SONM,SNM,0.139269,761394.0,50081132.4,,,
MediShares,MDS,0.103159,5881120.0,49878599.6581,,,
Ambrosus,AMB,0.342725,585013.0,49554941.9069,,,
Quantum Resis...,QRL,0.948086,595679.0,49300472.0,,,
Telcoin,TEL,0.00175377,264289.0,49200566.0697,,,
CyberMiles,CMT,0.0817118,5833240.0,49039322.6545,,,
Ripio Credit ...,RCN,0.0998831,6544060.0,48816167.9866,,,
Streamr DATAcoin,DATA,0.0715865,211511.0,48475121.6165,,,
Peercoin,PPC,1.95923,475320.0,48326663.3407,,,
XTRABYTES,XBY,0.111853,56156.9,48096790.0,,,
OST,OST,0.16476,2076290.0,47535855.461,,,
BitBay,BAY,0.04679,479322.0,47261497.5046,,,
Wagerr,WGR,0.256219,10410.8,46888077.0,,,
Jibrel Network,JNT,0.312209,1637330.0,46831350.0,,,
Red Pulse,RPX,0.0840981,1800380.0,45694576.4878,,,
SpaceChain,SPC,0.0880687,189960.0,45354650.1125,,,
Wings,WINGS,0.497069,2180680.0,44591231.376,,,
TaaS,TAAS,5.36294,115228.0,43686513.4199,,,
SpankChain,SPANK,0.143648,213294.0,43100632.3121,,,
DeepBrain Chain,DBC,0.0475608,3517710.0,42804720.0,,,
SmartMesh,SMT,0.0297794,4791480.0,42099634.9128,,,
OriginTrail,TRAC,0.164851,229884.0,41955833.2906,,,
Melon,MLN,69.4398,230274.0,41622216.12,,,
AppCoins,APPC,0.414471,4274850.0,41469610.6847,,,
Gulden,NLG,0.104894,464534.0,41344924.6354,,,
LBRY Credits,LBC,0.259562,651574.0,40298493.2414,,,
Viacoin,VIA,1.73643,1880220.0,39941153.1318,,,
Universa,UTNP,0.0232845,12340.0,39838512.8891,,,
Ink,INK,0.0855485,13972000.0,39686849.7122,,,
BlockMason Cr...,BCPT,0.566332,9277050.0,39418661.239,,,
Gifto,GTO,0.249445,2262940.0,39377718.5988,,,
Loom Network,LOOM,0.103811,817365.0,39228808.0607,,,
WaBi,WABI,0.855825,2304780.0,38724397.6805,,,
Burst,BURST,0.0215041,491266.0,38714687.4803,,,
SingularDTV,SNGLS,0.0644675,1342110.0,38680500.0,,,
Bread,BRD,0.517529,2813970.0,38498154.1047,,,
Metaverse ETP,ETP,0.997885,2686150.0,37861793.6108,,,
UTRUST,UTK,0.132203,1893680.0,37794890.7447,,,
Crypterium,CRPT,0.492347,75381.8,37655474.9861,,,
Trinity Netwo...,TNC,0.111405,1257020.0,37134999.9629,,,
Modum,MOD,2.00445,1040150.0,36613684.59,,,
Soarcoin,SOAR,0.033799,47467.6,36535489.4954,,,
Counterparty,XCP,13.7215,304303.0,35909104.7327,,,
WePower,WPR,0.0906041,3703810.0,35840604.834,,,
INS Ecosystem,INS,1.26686,7325300.0,35482187.9808,,,
DATA,DTA,0.00829346,6841590.0,35283171.8567,,,
Groestlcoin,GRS,0.50331,1637230.0,35062156.95,,,
CloakCoin,CLOAK,6.85481,433782.0,35013107.2215,,,
HTMLCOIN,HTML,0.00053071,86585.4,34901166.974,,,
Bottos,BTO,0.0970045,441617.0,34477295.3752,,,
Triggers,TRIG,1.0641,9673090.0,34163545.0287,,,
Aeon,AEON,2.14609,286412.0,33525568.8585,,,
MobileGo,MGO,0.340886,122898.0,33416671.765,,,
Delphy,DPY,0.855026,3392240.0,31744474.7328,,,
Etherparty,FUEL,0.0651278,660300.0,31601067.0531,,,
Mobius,MOBI,0.0836343,295324.0,31501486.553,,,
Unobtanium,UNO,155.216,30595.1,30791297.085,,,
Synereo,AMP,0.304857,1154950.0,30707807.8353,,,
Presearch,PRE,0.197248,16595.9,30573440.0,,,
Tierion,TNT,0.0710313,3940210.0,30435581.5982,,,
district0x,DNT,0.0505298,994930.0,30317880.0,,,
Hive Project,HVN,0.0808197,456883.0,30307387.5,,,
Mooncoin,MOON,0.000134288,9612.03,30051431.0109,,,
Game.com,GTC,0.0530938,3775320.0,29260306.6064,,,
Havven,HAV,0.479135,772266.0,28830745.5312,,,
ERA,ERA,0.0934988,1586.28,28635176.1878,,,
Crown,CRW,1.6123,101460.0,28450979.396,,,
Humaniq,HMQ,0.173873,88157.2,28317468.6683,,,
TokenCard,TKN,1.13352,67832.2,28192275.7157,,,
bitCNY,BITCNY,0.170069,7775310.0,27890295.586,,,
KickCoin,KICK,0.0626841,2294600.0,27883174.1236,,,
Rock,RKT,0.114244,361219.0,27386889.272,,,
Blox,CDT,0.0414604,479487.0,27236291.9732,,,
Decision Token,HST,0.848604,157092.0,27177390.3596,,,
Lykke,LKK,0.0964322,13879.0,26874082.8438,,,
Centra,CTR,0.391466,5455230.0,26619688.0,,,
Lunyr,LUN,11.5729,3248620.0,26592823.8925,,,
Namecoin,NMC,1.77192,215621.0,26111721.888,,,
CPChain,CPC,0.115109,4358000.0,26097035.0386,,,
LEOcoin,LEO,0.258469,18637.2,25803736.199,,,
Bean Cash,BITB,0.0105405,829236.0,25508178.648,,,
PotCoin,POT,0.114419,149318.0,25124790.6538,,,
Pepe Cash,PEPECASH,0.0356265,98651.7,25005670.6466,,,
U.CASH,UCASH,0.0135291,6320.79,24956839.0953,,,
DeepOnion,ONION,2.1476,62727.1,24919824.2206,,,
QLINK,QLC,0.103716,116481.0,24891840.0,,,
indaHash,IDH,0.0615584,65697.6,24619436.1777,,,
Spectre.ai Di...,SXDT,0.299723,41109.0,24599321.2227,,,
Steem Dollars,SBD,2.2606,10545300.0,24572969.2893,,,
Viberate,VIB,0.147106,6227220.0,24493119.6423,,,
ECC,ECC,0.000978579,12707.2,24464475.0,,,
Refereum,RFR,0.0104689,276657.0,24451469.2303,,,
Cofound.it,CFI,0.0750323,1131890.0,24385497.5,,,
ATMChain,ATM,0.0052238,7025.94,24344399.1849,,,
WhiteCoin,XWC,0.0976433,61027.1,24294207.5751,,,
Dimecoin,DIME,4.45011e-05,38010.8,23990397.9613,,,
Electra,ECA,0.00100535,148864.0,23909798.9776,,,
Monetha,MTH,0.109875,848539.0,23849222.2403,,,
Unikoin Gold,UKG,0.169495,246295.0,23805709.0833,,,
Safe Exchange...,SAFEX,0.0153878,10281.3,23745800.3634,,,
ZClassic,ZCL,6.5506,679275.0,23327014.13,,,
Internet Node...,INT,0.155237,1240960.0,23285550.0,,,
adToken,ADT,0.0387729,668369.0,23263740.0,,,
DECENT,DCT,0.452151,1345320.0,23198099.4474,,,
Shift,SHIFT,1.94639,291272.0,23042914.7304,,,
IHT Real Esta...,IHT,0.0991624,4034920.0,22888606.0237,,,
Blockport,BPT,0.439043,164701.0,22821864.9644,,,
Zeepin,ZPT,0.0762887,198944.0,22415739.2075,,,
SIBCoin,SIB,1.34832,135325.0,22298685.2409,,,
ColossusCoinXT,COLX,0.00205925,39147.7,22084918.6288,,,
I/O Coin,IOC,1.32366,9657.83,21976213.366,,,
Zap,ZAP,0.202902,24314.2,21940889.6036,,,
Ormeus Coin,ORME,1.28763,3586460.0,21927464.707,,,
Flash,FLASH,0.0243518,19666.4,21916620.0,,,
Nimiq Exchang...,NET,2.08415,132577.0,21883575.0,,,
RevolutionVR,RVR,0.104137,1339960.0,21868770.0,,,
Republic Prot...,REN,0.0479387,455849.0,21833384.4296,,,
Mercury,MER,0.217444,6459950.0,21744400.0,,,
Bankex,BKX,0.314439,630365.0,21715243.3271,,,
Everex,EVX,1.31504,3813880.0,21698160.0,,,
Numeraire,NMR,15.9981,582278.0,21693471.8718,,,
YOYOW,YOYOW,0.0849826,1039990.0,21245649.9242,,,
Diamond,DMD,7.80974,62510.1,21076932.0438,,,
SunContract,SNC,0.181361,5930290.0,20879219.9743,,,
Medicalchain,MTN,0.111795,9898290.0,20682075.0,,,
Uquid Coin,UQC,2.05742,51555.2,20574200.0,,,
